Optical efficiency,Field efficiency,DNI corrected efficiency
0.4659106817863643,0.3800841691861194,312.8845073572917
0.4417884019477645,0.36742641625186484,309.4094723049557
0.4399700598802395,0.36375024022123786,306.69400023623365
0.4487542468856172,0.36827543271472946,304.4239039966691
0.4892816848439263,0.3938288737561334,310.2049783540602
0.5716806809924219,0.4352620180795018,310.12160814233863
0.6035207041408281,0.31954451283470614,180.4685786939229
0.6142,0.1430211163582329,35.23848266584898
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6461,0.12544989914899846,23.289747980358943
0.6382276455291058,0.31371839128613316,167.95804504058918
0.5975811453380194,0.4367740952479055,304.83880739153295
0.5286670724284844,0.42305121167517,330.257325050361
0.4744218640504555,0.38567820927723834,317.44832494672204
0.4502803186780761,0.3736065794170688,314.5649280211418
0.4460388639760837,0.3680775465396024,310.2701096903934
0.45986124876114964,0.3758191793307742,310.53882902034155
0.5095541401273885,0.40907206160435605,321.9768273419882
0.5812019130796423,0.4385847699868666,311.9815542885125
0.6242121060530265,0.3269542337729352,183.75103036764514
0.6174,0.14086171097960232,33.680586041024426
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6496,0.12389997674079273,22.505271072870315
0.6328531412565026,0.30894864851867876,165.01575775989207
0.5942733099028323,0.43259623550198056,301.7548838748379
0.5208257437765634,0.41628455221795824,324.9073956376646
0.4734482275465882,0.38378733132885123,315.8455612267609
0.4438210541857375,0.3668734140355256,308.8421911938226
0.43337317000298775,0.35662497555797645,300.5398021349904
0.46494464944649444,0.3777331499312242,311.9909464619861
0.5027369992535456,0.4029174171622769,316.8902530829635
0.5834631764828088,0.4377763757541411,310.8807927885005
0.6248124062031015,0.323941586122898,181.134367524114
0.6178,0.13734298345537008,31.813650269142357
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.646,0.12098588112797772,21.48892944236385
0.6332533013205283,0.30626357074929766,163.19085850046224
0.5961161037082946,0.4326758861744295,301.63656026793416
0.525639471451085,0.4193203975945092,327.2033185004536
0.4663589313190656,0.3771868104560041,310.3626484972538
0.4445264089701977,0.36652322838635965,308.48825039208793
0.43850746268656715,0.3604786532099178,303.7040299617318
0.45652173913043476,0.36909103367267027,304.71891778766263
0.49665095509799057,0.3973377680064641,312.25209440412493
0.5780958307405103,0.4311380313376042,305.63018338334587
0.6204240848169634,0.31850247252800673,177.1558707378603
0.6141614161416141,0.13327867902522259,29.85295353540366
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6594,0.12115900005218933,21.03004623343563
0.6277511004401761,0.3018602170518909,160.45390170522492
0.588520197856554,0.42664017122309067,297.25157473426725
0.5209166969807203,0.4142369167734797,323.1584760093041
0.46533127889060094,0.37477424013261895,308.3217488376099
0.446396928529238,0.36643307350483845,308.34774302126056
0.43253317429551214,0.35475207013448923,298.79131717398667
0.458001138952164,0.36746430039149525,303.23503838887723
0.5092237216788411,0.4058209181099714,318.6525671202055
0.580387685290764,0.42990954956526795,304.2058321734287
0.6133226645329066,0.31129387065330866,172.2017537472431
0.6318,0.13280442196366135,28.707912098213125
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6553,0.11821206537764169,20.039023602428717
0.6268507402961184,0.2996145209716382,158.86682116486793
0.5783144912641316,0.4185637842345159,291.44493850742043
0.5098537057187764,0.4049027832322438,315.7949657432654
0.4644158027458672,0.3722810207336523,306.2101226207542
0.4452490025121915,0.3641677194620673,306.3718746409099
0.4334226988382484,0.35492066791380855,298.8393389807812
0.45252984650369527,0.362059696221938,298.6291267020751
0.502652683528686,0.3989540498442367,312.98847334672615
0.5734989648033126,0.4220874738870999,298.1094214595492
0.6125837751325398,0.30775655702292787,169.2827096146224
0.6267,0.12764096957075086,26.571895114065654
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.655,0.11621786252576137,19.227878118150073
0.6195858757627288,0.2941249134543623,155.56418651841295
0.5799630466023403,0.4186717910292784,291.33472402874776
0.5143167814425517,0.407436712990148,317.6837251036446
0.46017079658406834,0.36784120142570764,302.49351044713666
0.432712215320911,0.35217258323305256,296.20801158159236
0.427552385198395,0.3493563318295324,294.05603526088663
0.45233352305065455,0.3601789062667611,296.92559287793915
0.489560304593466,0.3883532398336636,304.3967809845778
0.5719602977667494,0.4188241467107074,295.22971375217014
0.6068606860686069,0.30095237558579624,164.57113243396327
0.6242,0.12311319810452595,24.62596392145837
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6445644564456445,0.11206477662144043,18.083064172375114
0.6070821246373912,0.28584822312479596,150.80015304340367
0.5659661711942594,0.4076814798035728,283.50085606245494
0.5127492447129909,0.404486955925252,315.2916060983646
0.45162192393736017,0.36039023050432056,296.2979545088492
0.4309147332643712,0.3498352075240237,294.16512154519825
0.42464736451373425,0.3455898773567636,290.78312926181496
0.4474769012082445,0.3547078201944167,292.25860212912687
0.48953103954940613,0.3873101462036578,303.2948497288429
0.5721803735424621,0.4163701343388843,292.91082919749425
0.6117835350605182,0.29964538257008577,162.86380648458655
0.6235,0.11921403253427755,22.856516636034463
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.644,0.1099333475559693,17.288766291977026
0.6082824847454237,0.2843954271808033,149.6435122401565
0.565038982355355,0.40522229744978555,281.6000102712172
0.5033775633293124,0.39624306859127884,308.7702210675362
0.4495182237117721,0.3574500712816825,293.8082559981076
0.4225935235842082,0.34199585791844533,287.49324245065617
0.414359733530718,0.33677636975065617,283.2620486315634
0.44116813155656365,0.3492163787424831,287.5731413978986
0.4918292682926829,0.3886092317685526,304.01702128342555
0.5667936965701926,0.4103179464154609,288.0556090657785
0.6107221444288857,0.2947744155390643,159.21226921775542
0.6343,0.11742516277801264,21.5225149973621
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6554,0.10981118846064279,16.818449523554722
0.6078647188312988,0.2821448924348197,148.06640240640505
0.5684868353652289,0.40619135340430246,282.0765604757228
0.501383375436064,0.3940847208794357,306.75072794371596
0.44681742043551087,0.35396420674405743,290.67295803633
0.42713270142180093,0.34370523826287896,288.6657578924234
0.41824644549763035,0.3387286272372126,284.61647892328773
0.4413218471967236,0.3490065769995347,287.04279098433136
0.492326431181486,0.3874151874841192,302.54663822056347
0.5595764367225249,0.40321063558192716,282.1828137211373
0.606960696069607,0.2890688128750859,154.88175488532463
0.632,0.11337383767420026,19.733614723738874
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6492,0.10692463870628496,15.870462980696994
0.6047023511755878,0.278492052274032,145.52568015532808
0.5595653065409063,0.3973588812515337,275.46676423849175
0.5014440433212997,0.39228349109578053,304.7689662911406
0.44698660714285715,0.3528728555876722,289.3082290565801
0.42624648616659266,0.3417927168980545,286.6121015089104
0.41387453874538743,0.33475582683395505,280.81304253885327
0.446524064171123,0.3525021562514462,289.3559211220177
0.4908825674690007,0.38528223140047907,300.10428949221887
0.5600082203041512,0.40079444653326085,279.31587311390336
0.5998799039231385,0.28213004556247184,149.6840738017304
0.6355,0.1100387979679347,18.05746311853175
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6485,0.10484814947479924,15.003737115994271
0.60236141685011,0.27534080240562325,143.0268681160599
0.5548724254534276,0.3923202452977733,271.22104072418557
0.4963898916967509,0.3865311934419248,299.7211457208723
0.44430485762144056,0.3495234798013823,286.0915684487995
0.41919266597663757,0.3351698500967118,280.6132928819161
0.4165682220909628,0.33523028699240776,280.738018207835
0.43851768669286917,0.34561894825931927,283.14617748783377
0.48808515785653805,0.38256985737676663,297.20745851048173
0.5604984038718979,0.3980844377968895,276.237749947843
0.5945972986493246,0.2761629736393346,145.03942126074634
0.6396,0.10695686042049024,16.483947945309097
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6438,0.10205354714731588,14.063221307917601
0.6059423769507803,0.27518412128157077,142.08510682063095
0.5448678549477566,0.38378227829423045,264.57333200254766
0.4947747747747748,0.38469116742004617,297.7107663544574
0.4440105982429229,0.3483815254054682,284.6812784882876
0.4080578512396694,0.3253731260138688,271.9728548796346
0.4065496385897625,0.3258431504242505,272.4101821056181
0.4419449490009781,0.3485535815638354,284.9773288460996
0.48536880290205564,0.37851155465561015,293.2661915764631
0.5540151981926473,0.39120935629153625,270.2770129753347
0.5925147603322326,0.2709394864169803,140.8155011144822
0.6438,0.10428077439776219,15.030580345828731
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6468,0.10051588184402423,13.32222826575399
0.5971597159715971,0.26901077310783855,138.04794737895233
0.5462176271880438,0.38276848682423253,263.12234331902977
0.49201584824108535,0.3811284050804117,294.36789776328186
0.43922497909116254,0.3434897781410748,280.2087077798275
0.41398167307123857,0.3278997198059922,273.6368369332831
0.40630524454920447,0.3246144965521545,270.9114579904461
0.4330785267546908,0.3418335992289029,278.9126430723984
0.48892366963640743,0.3802183679403171,293.7839084692056
0.5544493482500257,0.3889769978593147,267.53066808706257
0.5945972986493246,0.268330281112137,137.96360743160753
0.6462,0.10090259297894534,13.53960319456939
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6454,0.09817760794371741,12.499207205764911
0.5904542725635381,0.2639118052062214,134.5891931445696
0.5392659421775682,0.37542586375603454,257.32847930676905
0.48910179640718565,0.3783391923657159,291.6248546214869
0.4387213847012842,0.34160231080157727,278.1900399208046
0.40765366430260047,0.3216354529520581,267.9638222886969
0.4035940491972308,0.32131002660200464,267.6803486771699
0.426179604261796,0.3357500846317075,273.3804301210885
0.4797176020102908,0.3732178504063321,287.5726064041543
0.5445230044061892,0.37929850028112966,259.6796253777637
0.5804321728691476,0.25850301189572256,131.44137765747715
0.6481,0.0971899525609855,12.08057127741624
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6415641564156416,0.09558412841903781,11.673453133318493
0.5804321728691476,0.25723733389750253,130.35613294951742
0.5395100953161832,0.3739374618317017,255.55610506576738
0.48724703628307986,0.3755739598845054,288.9016234990229
0.43683770217512546,0.33897089976357586,275.56568279272994
0.4041045327033811,0.3173181810198723,263.9216963048331
0.40230054564223566,0.31826184543060637,264.66568252007795
0.4300303615788021,0.3385298195807361,275.0624298687011
0.4824540463117689,0.3737167177892628,287.14150843771114
0.5423711445844861,0.3745555689553518,255.23312450715093
0.5807903951975988,0.25460399443888,127.98349777544036
0.6419,0.09266523043884495,10.611378675917233
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6312,0.09212874382075763,10.778031695318884
0.5853512107264358,0.2568810428952016,129.33902575578952
0.5299302993029931,0.36571042423463096,249.189388497297
0.48225845121074085,0.36969977447848146,283.7933383222328
0.4269396851929238,0.3304074604807629,268.12882225447834
0.39657463457847336,0.31032628004865537,257.6652168843992
0.39855393241847425,0.3132930295283026,260.05955199535924
0.4200027514100977,0.3298045869795566,267.3987592728478
0.4701884092535178,0.36266611978459107,277.8477972028127
0.5353380382530428,0.3665085313008842,248.5566936141249
0.576888444222111,0.24885703217707683,123.62524217729039
0.6464,0.08907149697192672,9.340738563863349
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6361,0.09068959307925895,10.148201545975088
0.578031212484994,0.2515769556119496,125.84075063590606
0.5282864450127878,0.3630538981146443,246.63193428671593
0.48296953705924683,0.3680155293905917,281.90632203791125
0.42153717394336726,0.32412854508379846,262.5614162423969
0.395012542422901,0.3080249649209959,255.31100877081775
0.3980539584254755,0.31156342182890856,258.1462556562742
0.420128890717126,0.3288978324145893,266.0831973623655
0.4694533762057878,0.35944150919940326,274.56991227708056
0.5306914513328567,0.36062846959374206,243.37626265562923
0.5652391434860916,0.2403947947338139,117.97567511953949
0.6523,0.08565514269573295,8.171976892838826
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6374,0.08886854430346328,9.497088352231955
0.5757727318195459,0.24845833312899177,123.45496780789921
0.5272782999591337,0.36085413969055924,244.3862326298191
0.4797985853015226,0.3639171625754194,278.1723638510208
0.427974366118696,0.3277420606060606,265.00547171423005
0.3949157552468223,0.30586621580612994,253.07594918451727
0.3923099587507366,0.30544376680523516,252.60170839811187
0.4173723026495493,0.32641489895312525,263.4909222640408
0.46694362017804153,0.3557489486157344,270.93890942772924
0.5246572539390219,0.35185533389981566,236.273560549697
0.568784392196098,0.23838266540894884,115.52856216116588
0.6581,0.08251213788734996,7.110190290199341
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6411,0.08713229628462939,8.878096004517543
0.575487743871936,0.2462603445144888,121.53584196614295
0.5210994175947685,0.354384759919789,239.258565184559
0.47768178545716344,0.36015453797923735,274.70095605194746
0.4225900681596884,0.3227883404354632,260.51853715480564
0.39397074035761787,0.30386339993697903,250.97064596779853
0.38449063836060743,0.29763428591186486,245.67564029503674
0.41931523666621195,0.3269567301495231,263.3363644926057
0.46266002844950216,0.3497226379175193,265.5418181921135
0.5195707715891671,0.34549919186303885,230.82693928429921
0.5598119623924785,0.23087163781333284,110.44982244904196
0.7045,0.08401689025467036,6.487216010003826
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6323632363236323,0.08373685646520226,8.120894802169655
0.5671701510453135,0.2408308480759765,118.03906801209425
0.5205731832139202,0.3518204062171713,236.77790253659495
0.4754689754689755,0.3562727393712314,271.14444472650814
0.41755799416585637,0.31790317929493184,256.0960734988185
0.3929679420889349,0.30208811815609055,249.05362205875917
0.39200943535308863,0.302196806335679,248.96122672542126
0.41730245231607627,0.32340668897925884,259.8843846488999
0.46727315689981097,0.35240169330809223,266.7516407233435
0.5160927761316031,0.34023815354787684,226.13429024890323
0.5718859429714858,0.23187474267032923,109.45997860754721
0.7113,0.0805168187459408,5.521873746445569
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6774677467746775,0.08742467231780077,8.055144278316824
0.5783735120536161,0.24390018339595634,118.70713873309796
0.5249897582957804,0.3525260646596292,236.49338940585776
0.481094706517825,0.3594054241294293,272.92072307082157
0.42385117312231013,0.32124099909542647,258.29465964215785
0.3835151872603952,0.29423732407942926,242.13705571176072
0.3886186053368716,0.2984728922508244,245.41333155310824
0.4175510204081633,0.3228203427506095,258.81451423763133
0.45846588900671614,0.3448141379969996,260.1912940893552
0.5232415902140672,0.34232705188822204,226.32050110272687
0.5684136827365474,0.22702354963108196,105.70687688075965
0.7187156146844054,0.07691939758611167,4.6400241498618975
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6794,0.08566006915048802,7.483912573663405
0.5724572457245725,0.23909536148523586,115.54002938955395
0.5220686123911931,0.3482089108244995,232.83853740115595
0.46553171082604006,0.34649139437195636,262.52154680846724
0.4199140202468451,0.3173244590497054,254.6558146332316
0.38444510035419127,0.29342268036839386,241.01891662620764
0.38961038961038963,0.2977193521935219,244.30961985639848
0.41665536416655363,0.32105249409278186,256.79490525448693
0.4547378321185046,0.3401253475864595,255.8374357881184
0.5223091777619677,0.3391424297635917,223.00739040165357
0.5636127225445089,0.22144559637929315,101.65947680032994
0.7192719271927193,0.07216273790496948,3.7879528481082243
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6848684868486848,0.08426168165069937,6.966258025284811
0.5636818409204603,0.23329329739037158,111.9190205932438
0.516416078551703,0.34281890766026374,228.47892576526155
0.4668027374234602,0.34550840527033166,261.1791427917925
0.4082537044730647,0.3077863579390215,246.52116323721984
0.38427431274017143,0.29169481515472107,239.1497220964385
0.3811070110701107,0.2894540182305265,237.05127639466411
0.41698317959848075,0.31948614702768235,254.93605295797232
0.4514991181657848,0.33578127483706877,251.75491940602723
0.5184509326845094,0.3338578976386324,218.32744368283136
0.5593118623724745,0.21603163734681693,97.73717523377633
0.7294729472947294,0.0691493432541734,3.121036325921663
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6751,0.08101158274662927,6.323957125529792
0.5597119423884777,0.22950099558587356,109.2869419673386
0.5127838003681735,0.33851525425462275,224.8561699767546
0.4661077844311377,0.3438330489477734,259.31135336724856
0.41115416551342376,0.30831154106143493,246.45557505196976
0.38016284233900816,0.28666869593891886,234.58218150145893
0.37837439150317154,0.2861922418710781,233.90467021020243
0.41102383531960995,0.31344525407553425,249.51475308507182
0.45351154883339195,0.3361358437908303,251.19553668839706
0.5117151840957501,0.3258656475814461,211.90921539355264
0.5546109221844369,0.21102323023995548,94.0464393877052
0.7397,0.06601803348394754,2.528305793689249
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6773677367736773,0.07908160160956898,5.815453094798801
0.5511551155115512,0.22398301171494406,105.85723600716817
0.508278822567457,0.33385724782491516,221.00949416817846
0.4576574427480916,0.33757141857582657,253.99209245335956
0.40387275242047027,0.30169585700646406,240.6863694022399
0.3709295441089402,0.2779497034460742,227.00974515920686
0.37695025022078305,0.2838996994046869,231.55467271558132
0.40828482469202654,0.3103032995121647,246.41257203544598
0.45005847953216377,0.33149145386981954,246.901915146076
0.5043081601621896,0.31931956294513714,206.4697352738005
0.5594559455945595,0.2091122436700572,91.76226544963495
0.7566756675667566,0.06275405420941384,2.0093475651955908
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6873687368736874,0.07798212674349653,5.388895298827733
0.5510653195958788,0.2215264852303133,103.89401492120278
0.5012777266687111,0.3271067661955464,215.79489840472337
0.4578671744822661,0.33664421378457826,252.69275508384607
0.40414651002073254,0.3011757867964861,239.78653448442853
0.37048014226437465,0.27607355548864126,225.03843390784118
0.36863783465725214,0.27628896154054916,224.8791293251262
0.40767256517627987,0.30892738352755095,244.71560069113022
0.4429154518950437,0.32486618075801743,241.15225685320377
0.5085244570732698,0.3194844779586288,205.3786492807785
0.5387,0.19770407851247712,85.38282568281831
0.7418741874187419,0.05655568173385733,1.489355853528971
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6773677367736773,0.07447735812676651,4.823781443601858
0.547218887555022,0.21783839261340582,101.36645003764917
0.4997448719257067,0.32524967488938683,213.81965282330933
0.4478250534822914,0.3285355681694354,246.01272376540388
0.40480795799944735,0.30027575955164326,238.58160521454926
0.3705185185185185,0.27489064965013715,223.63287364737593
0.3709961798413165,0.2770821904714409,225.05093588916426
0.40137707573916565,0.30244284558483586,238.98157556519774
0.448984329657574,0.32841216096721804,242.95212946005364
0.5130073894118838,0.31995500277347405,204.4674572579138
0.5458637591277383,0.19659894477462875,83.52156201585848
0.7669,0.05379157525416857,1.143911336614358
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6814362872574515,0.07281762974404557,4.408064144609546
0.5403621086325898,0.21310548167669893,98.3745642897867
0.4996425288530283,0.3226967746125962,211.38866229420148
0.4531919961886613,0.3298891023115314,246.424035061972
0.3980381320806853,0.29384786681344993,232.99177687420752
0.37501852126240925,0.2766953376971263,224.65269148202088
0.36802701115678216,0.2736637066802263,221.80216982586572
0.4019991895177631,0.3010984665609122,237.31916815359898
0.44577481003914343,0.32683174457039466,240.94648907818154
0.5084420179961581,0.31469611223679683,199.89946753031023
0.5561112222444489,0.19702182767343707,82.29645872983653
0.7637763776377637,0.04926476868240462,0.8289061070188676
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7068,0.07311292570732819,4.124441447953447
0.5623249299719888,0.2199115819824305,100.69225238253951
0.5074550653594772,0.3263744490214222,213.02786233801984
0.4531324157570005,0.32884837011818113,245.04004467383658
0.41000138140627157,0.30143250561555734,238.5058367906512
0.3752036735298474,0.27581430209158087,223.48642139681485
0.37821549316478026,0.27978563104077353,226.27696619283802
0.40490963042891825,0.30196915844771294,237.39830093165853
0.44168194317140236,0.3238408494392746,237.90493336360774
0.5173495194739505,0.3170263861596505,200.1501836589844
0.5546773386693347,0.19270754102245127,79.10358986055581
0.7659531906381276,0.044984835571679926,0.5853911856873082
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7181718171817182,0.0718430306529872,3.7648169345318445
0.5555777888944472,0.21516244271583088,97.70200309247546
0.5044356072193331,0.3229556158815632,210.02589977039662
0.4551593413102713,0.3285148376985052,244.17937472658778
0.3961665747380033,0.2903269651010153,229.23281419636484
0.36967455621301776,0.2708755434046379,219.0379448233863
0.37055539230091095,0.27289473252850105,220.2250130209208
0.4079407806191117,0.30286142709019215,237.4857621245157
0.4463979906382007,0.32628436075873357,238.84954777436286
0.5151423379769836,0.31342394490035164,196.64758922463113
0.5521208483393357,0.1887216957980603,76.08966258342258
0.7615761576157616,0.040505547618587164,0.39747067986330537
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7202720272027203,0.0697654696000851,3.3847605132470586
0.5486743371685843,0.21086533336828212,94.94202162968418
0.503110657827639,0.3196094315502261,207.07879719643162
0.4474961524801705,0.3218533244333517,238.62226329576754
0.3979605897753893,0.2905019752155213,228.88045395151372
0.3667702322828821,0.26729550002041735,215.6985425396254
